area_fips,area_title,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
5143,"Washington County, Arkansas",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4
5145,"White County, Arkansas",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,2
5147,"Woodruff County, Arkansas",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2
5149,"Yell County, Arkansas",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5999,"Unknown Or Undefined, Arkansas",0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6001,"Alameda County, California",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6003,"Alpine County, California",3,5,3,2,2,1,1,1,1,1,1,2,2,2,3,2,3,3,3,4,4,5,5,5,5,4,2
6005,"Amador County, California",5,5,5,5,5,5,4,4,3,4,4,4,4,4,5,4,5,5,5,4,4,4,4,4,4,4,4
6007,"Butte County, California",4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4
6009,"Calaveras County, California",4,4,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3
6011,"Colusa County, California",3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
6013,"Contra Costa County, California",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6015,"Del Norte County, California",5,5,5,5,4,4,3,3,3,3,3,3,3,3,4,3,4,4,4,4,3,3,3,3,3,3,3
6017,"El Dorado County, California",4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6019,"Fresno County, California",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6021,"Glenn County, California",3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3
6023,"Humboldt County, California",4,4,4,4,4,4,3,3,3,3,4,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3
6025,"Imperial County, California",3,4,4,3,3,3,3,2,3,3,3,4,4,4,4,4,3,4,4,4,4,4,3,3,3,3,3
6027,"Inyo County, California",4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6029,"Kern County, California",5,5,5,5,5,5,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6031,"Kings County, California",5,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6033,"Lake County, California",4,4,3,3,3,3,2,2,2,2,2,3,3,3,4,3,3,3,4,3,3,3,3,3,2,3,3
6035,"Lassen County, California",5,5,5,5,5,5,4,5,4,4,5,4,4,4,4,5,5,5,5,5,5,5,5,5,4,4,5
6037,"Los Angeles County, California",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6039,"Madera County, California",4,4,4,4,3,3,3,2,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4
6041,"Marin County, California",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6043,"Mariposa County, California",3,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,3,3,2,3,3,2,2,2,2,3,4
6045,"Mendocino County, California",4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
6047,"Merced County, California",3,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4
6049,"Modoc County, California",3,3,4,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
6051,"Mono County, California",3,3,3,3,3,3,2,2,3,2,3,3,3,4,3,4,4,4,4,4,3,3,3,3,3,2,3
6053,"Monterey County, California",4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5
6055,"Napa County, California",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6057,"Nevada County, California",4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,5,5,5,5,5,4,4,4,4,4,4
6059,"Orange County, California",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6061,"Placer County, California",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6063,"Plumas County, California",4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6065,"Riverside County, California",5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4
6067,"Sacramento County, California",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6069,"San Benito County, California",4,4,4,3,3,3,4,4,4,4,5,5,5,5,5,5,5,4,4,5,4,4,4,4,4,5,4
6071,"San Bernardino County, California",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5
6073,"San Diego County, California",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6075,"San Francisco County, California",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6077,"San Joaquin County, California",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5
6079,"San Luis Obispo County, California",5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,5
6081,"San Mateo County, California",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6083,"Santa Barbara County, California",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6085,"Santa Clara County, California",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6087,"Santa Cruz County, California",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6089,"Shasta County, California",5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6091,"Sierra County, California",5,5,5,5,5,5,5,4,4,4,5,5,3,2,3,4,4,3,3,3,3,4,4,4,4,2,3
6093,"Siskiyou County, California",3,3,3,3,3,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6095,"Solano County, California",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6097,"Sonoma County, California",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6099,"Stanislaus County, California",4,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5
6101,"Sutter County, California",3,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4
6103,"Tehama County, California",4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4
6105,"Trinity County, California",4,4,4,4,4,3,3,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3
6107,"Tulare County, California",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6109,"Tuolumne County, California",4,4,5,5,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6111,"Ventura County, California",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6113,"Yolo County, California",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6115,"Yuba County, California",5,4,4,4,4,5,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6999,"Unknown Or Undefined, California",0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8001,"Adams County, Colorado",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8003,"Alamosa County, Colorado",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2
8005,"Arapahoe County, Colorado",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8007,"Archuleta County, Colorado",1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8009,"Baca County, Colorado",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8011,"Bent County, Colorado",4,4,4,4,4,4,4,4,4,4,4,4,2,2,3,2,2,2,2,3,3,2,1,1,1,1,1
8013,"Boulder County, Colorado",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8014,"Broomfield County, Colorado",0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8015,"Chaffee County, Colorado",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8017,"Cheyenne County, Colorado",4,4,3,3,3,3,3,4,3,3,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,4,4
8019,"Clear Creek County, Colorado",5,5,4,4,4,4,4,5,4,5,5,4,4,4,5,5,5,5,5,4,5,5,5,5,5,5,5
8021,"Conejos County, Colorado",1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8023,"Costilla County, Colorado",2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8025,"Crowley County, Colorado",4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,2
8027,"Custer County, Colorado",1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1
8029,"Delta County, Colorado",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,2,2,2
8031,"Denver County, Colorado",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8033,"Dolores County, Colorado",2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,1
8035,"Douglas County, Colorado",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8037,"Eagle County, Colorado",4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4
8039,"Elbert County, Colorado",2,1,2,2,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3
8041,"El Paso County, Colorado",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8043,"Fremont County, Colorado",3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3
8045,"Garfield County, Colorado",4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8047,"Gilpin County, Colorado",1,2,3,3,3,4,4,4,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4
8049,"Grand County, Colorado",2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
8051,"Gunnison County, Colorado",2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,3,4,3,2,2,3
8053,"Hinsdale County, Colorado",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8055,"Huerfano County, Colorado",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1
8057,"Jackson County, Colorado",4,4,4,4,3,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2
8059,"Jefferson County, Colorado",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8061,"Kiowa County, Colorado",1,1,2,2,2,3,2,2,2,1,1,2,1,1,1,1,1,1,1,2,3,4,4,2,2,2,3
8063,"Kit Carson County, Colorado",2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,3,2,2
8065,"Lake County, Colorado",4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,2
8067,"La Plata County, Colorado",3,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,4
8069,"Larimer County, Colorado",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8071,"Las Animas County, Colorado",2,2,2,2,4,3,2,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,3,3
8073,"Lincoln County, Colorado",2,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2
8075,"Logan County, Colorado",3,2,3,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3
8077,"Mesa County, Colorado",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4
8079,"Mineral County, Colorado",1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8081,"Moffat County, Colorado",5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8083,"Montezuma County, Colorado",3,3,3,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2
8085,"Montrose County, Colorado",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3
8087,"Morgan County, Colorado",2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4
8089,"Otero County, Colorado",1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,2,2,1
8091,"Ouray County, Colorado",1,1,1,1,1,2,2,2,2,2,2,3,3,4,3,2,3,3,3,3,2,2,2,3,3,3,2
8093,"Park County, Colorado",3,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,2
8095,"Phillips County, Colorado",2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,2,2,2,2,3,3,2,3,2
8097,"Pitkin County, Colorado",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8099,"Prowers County, Colorado",2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,1
8101,"Pueblo County, Colorado",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8103,"Rio Blanco County, Colorado",5,5,5,5,5,5,4,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8105,"Rio Grande County, Colorado",2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
8107,"Routt County, Colorado",4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,5,5,5,5,5,5,4,5,5,5,5,4
8109,"Saguache County, Colorado",2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8111,"San Juan County, Colorado",5,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8113,"San Miguel County, Colorado",3,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,4,4,3,3,3,4,4,4
8115,"Sedgwick County, Colorado",1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1
8117,"Summit County, Colorado",2,2,2,2,3,2,3,3,4,4,4,4,4,3,3,3,4,4,4,3,3,3,3,3,3,3,3
8119,"Teller County, Colorado",1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8121,"Washington County, Colorado",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,3,3,3,3,4
8123,"Weld County, Colorado",4,5,4,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5
8125,"Yuma County, Colorado",2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3
8999,"Unknown Or Undefined, Colorado",0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
9001,"Fairfield County, Connecticut",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
9003,"Hartford County, Connecticut",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
9005,"Litchfield County, Connecticut",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
9007,"Middlesex County, Connecticut",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
9009,"New Haven County, Connecticut",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
9011,"New London County, Connecticut",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
9013,"Tolland County, Connecticut",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
9015,"Windham County, Connecticut",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,4,4,4,4
9999,"Unknown Or Undefined, Connecticut",0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
10001,"Kent County, Delaware",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
10003,"New Castle County, Delaware",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
10005,"Sussex County, Delaware",3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3
10999,"Unknown Or Undefined, Delaware",0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
11001,District of Columbia,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
11999,"Unknown Or Undef., District of Columbia",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12001,"Alachua County, Florida",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,5,5,5,5,5,5
12003,"Baker County, Florida",2,3,4,2,2,2,2,2,2,2,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,1,2
12005,"Bay County, Florida",3,3,4,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3
12007,"Bradford County, Florida",3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,3,3,3,3,2,2,2,2,2,3,3
12009,"Brevard County, Florida",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
12011,"Broward County, Florida",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
12013,"Calhoun County, Florida",3,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1
12015,"Charlotte County, Florida",3,3,3,3,3,4,4,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3
12017,"Citrus County, Florida",4,4,4,4,4,4,3,4,4,3,4,3,3,4,4,4,4,4,3,4,4,4,3,3,3,3,3
12019,"Clay County, Florida",3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
12021,"Collier County, Florida",4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
12023,"Columbia County, Florida",3,3,4,3,3,3,4,3,4,4,4,4,4,3,4,4,4,4,3,3,4,3,3,3,3,3,3
12027,"DeSoto County, Florida",2,1,4,2,2,1,2,2,2,2,2,2,2,2,3,2,3,3,2,3,3,3,3,3,2,2,2
12029,"Dixie County, Florida",3,2,3,3,3,2,3,2,3,2,2,3,4,2,3,3,2,2,2,2,2,1,1,1,2,1,2
12031,"Duval County, Florida",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
12033,"Escambia County, Florida",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
12035,"Flagler County, Florida",3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,2,2,2,2,2,2,2
12037,"Franklin County, Florida",2,1,1,1,2,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1
12039,"Gadsden County, Florida",2,2,4,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2
12041,"Gilchrist County, Florida",3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2
12043,"Glades County, Florida",3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,3,4,4,4,4,4,4,3,3,3,4,4
12045,"Gulf County, Florida",5,5,5,5,5,5,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2
12047,"Hamilton County, Florida",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,4,4,4,4
12049,"Hardee County, Florida",3,1,2,1,1,1,2,2,2,2,3,2,3,2,3,2,2,2,2,2,1,2,2,1,1,1,2
12051,"Hendry County, Florida",3,3,3,3,2,2,2,2,3,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3
12053,"Hernando County, Florida",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
12055,"Highlands County, Florida",2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
12057,"Hillsborough County, Florida",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
12059,"Holmes County, Florida",1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
12061,"Indian River County, Florida",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
12063,"Jackson County, Florida",3,3,3,3,3,3,2,2,2,2,3,3,2,3,2,3,3,3,2,3,3,2,2,2,2,2,2
12065,"Jefferson County, Florida",2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,3,2,2,2,1,2,2,1,2,2
12067,"Lafayette County, Florida",2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1
12069,"Lake County, Florida",3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,2,3,3
12071,"Lee County, Florida",4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4
12073,"Leon County, Florida",4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4
12075,"Levy County, Florida",2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1
12077,"Liberty County, Florida",3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,4,4,4,4,4,4,2,2,2,2,2,3
12079,"Madison County, Florida",2,3,3,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1
12081,"Manatee County, Florida",4,4,3,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
12083,"Marion County, Florida",3,3,4,3,3,4,4,3,4,3,3,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3
12085,"Martin County, Florida",5,4,5,5,5,5,4,5,5,4,4,4,5,4,5,5,5,5,5,5,4,4,4,4,4,4,4
12086,"Miami-Dade County, Florida",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
12087,"Monroe County, Florida",3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4
12089,"Nassau County, Florida",5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4
12091,"Okaloosa County, Florida",3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4
12093,"Okeechobee County, Florida",3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,2
12095,"Orange County, Florida",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
12097,"Osceola County, Florida",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3
12099,"Palm Beach County, Florida",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
12101,"Pasco County, Florida",3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3
12103,"Pinellas County, Florida",4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
12105,"Polk County, Florida",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
12107,"Putnam County, Florida",4,4,5,4,4,4,5,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,3,3,3,3,3
12109,"St. Johns County, Florida",3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
12111,"St. Lucie County, Florida",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4
12113,"Santa Rosa County, Florida",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,2,2,3,3
12115,"Sarasota County, Florida",4,4,4,4,4,4,4,4,5,4,5,4,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4
12117,"Seminole County, Florida",4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,5
